Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0001764~neuron migration	11	4.564315352697095	4.9990101695851006E-6	KIRREL3, MEF2C, DAB1, AUTS2, DCC, SATB2, MDGA2, ASTN2, PRKG1, DCLK1, ADGRL3	222	143	19708	6.828828828828829	0.00825412566184991	6.197180660862989E-4	5.98786695941044E-4
GOTERM_BP_DIRECT	GO:0010976~positive regulation of neuron projection development	12	4.979253112033195	5.232842536313742E-6	TENM3, NEGR1, LRRC7, DCC, BCL11A, FUT9, MAGI2, CNTN1, NRG1, DMD, APOE, EPHA3	222	177	19708	6.018628798289815	0.00863854709320555	6.197180660862989E-4	5.98786695941044E-4
GOTERM_BP_DIRECT	GO:0035176~social behavior	8	3.319502074688797	7.3217449073510885E-6	GABRB3, CNTNAP2, BRINP1, ATXN1, NRXN1, NRXN3, KALRN, SHANK1	222	64	19708	11.096846846846846	0.012066111056206918	8.092968704258737E-4	7.819623561050962E-4
GOTERM_BP_DIRECT	GO:0051965~positive regulation of synapse assembly	8	3.319502074688797	1.929146398704355E-5	PTPRD, LINGO2, NLGN1, CLSTN2, ADGRB3, NRXN1, ASIC2, ADGRL3	222	74	19708	9.597272948624301	0.03147942853212171	0.001999077955657388	0.0019315578317027355
GOTERM_BP_DIRECT	GO:0051966~regulation of synaptic transmission, glutamatergic	6	2.4896265560165975	2.27020726561238E-5	GRM5, MEF2C, SYT1, GRM7, KALRN, DGKI	222	31	19708	17.18221447253705	0.03694086665222629	0.0022141197919913684	0.0021393364938300193
GOTERM_BP_DIRECT	GO:0035418~protein localization to synapse	5	2.0746887966804977	3.2658167884455474E-5	NLGN1, PCLO, NRXN1, ASIC2, SHANK1	222	17	19708	26.110227874933756	0.05270822295069433	0.0030081801306903987	0.0029065769417165373
GOTERM_BP_DIRECT	GO:0071625~vocalization behavior	5	2.0746887966804977	4.1620733558496435E-5	CNTNAP2, BRINP1, NRXN1, NRXN3, SHANK1	222	18	19708	24.65965965965966	0.06668135801809216	0.0036319566442098465	0.0035092850084584887
GOTERM_BP_DIRECT	GO:1905606~regulation of presynapse assembly	6	2.4896265560165975	4.812543032987535E-5	PTPRD, LRFN5, NRXN1, IL1RAPL2, MDGA2, GPC6	222	36	19708	14.795795795795797	0.07669336454794395	0.003989598174346667	0.0038548469694230153
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	11	4.564315352697095	8.973727598994769E-5	KIRREL3, DLG2, NEGR1, LRRC7, DCC, CDH20, CTNND2, CDH10, CNTN1, CTNNA2, THY1	222	200	19708	4.882612612612612	0.13825086705716083	0.007084971599587298	0.006845672196947439
GOTERM_BP_DIRECT	GO:0097091~synaptic vesicle clustering	4	1.6597510373443984	1.1117159372246057E-4	NLGN1, PCLO, NRXN1, SYN2	222	9	19708	39.45545545545546	0.16834097581567464	0.008378295563265437	0.008095313324699174
GOTERM_BP_DIRECT	GO:0048666~neuron development	7	2.904564315352697	1.3393078858679828E-4	GABRB3, MEF2C, TENM3, TENM4, DMD, NCAM1, PBX1	222	70	19708	8.877477477477477	0.1991423947624038	0.009654662933778762	0.009328570578958733
GOTERM_BP_DIRECT	GO:0006811~ion transport	19	7.883817427385892	1.481867131522222E-4	GABRB3, RYR2, GABRB1, KCND2, KCNH7, CACNA2D1, KCNB2, KCNIP4, CACNA2D3, ATP2B1, GRIK2, ATP5L, CACNB4, KCNMA1, KCNQ5, ASIC2, KCNJ3, GRIA4, HCN1	222	598	19708	2.8206032119075597	0.2178523742064078	0.009989638662900924	0.009652232290691967
GOTERM_BP_DIRECT	GO:0031175~neuron projection development	10	4.149377593360995	1.5631700209960928E-4	CNTNAP2, NLGN1, MAP2, NRXN1, CNTN1, PRICKLE2, NCAM1, APOE, PTPRK, GPM6B	222	174	19708	5.101998550274413	0.22832657896850972	0.009989638662900924	0.009652232290691967
GOTERM_BP_DIRECT	GO:0007612~learning	7	2.904564315352697	1.5665295852558748E-4	GABRB3, CNTNAP2, GRM5, ATXN1, CTNND2, NRXN1, NRXN3	222	72	19708	8.63088088088088	0.22875636076688632	0.009989638662900924	0.009652232290691967
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	16	6.639004149377594	1.6941232803990787E-4	CNTNAP2, PRKCE, NRG1, NLK, KALRN, DCLK1, NRGN, MAPK10, CNKSR2, DAB1, NRG3, AKT3, PLCB1, DGKI, RGS7, RAPGEF4	222	448	19708	3.1705276705276706	0.24490328252584947	0.010403171847783972	0.010051798130367868
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	27	11.20331950207469	2.58046625753208E-4	RERE, ROBO2, RYR2, TENM4, SATB2, CTNND2, CDH20, VWC2L, CTNNA2, EDIL3, PDLIM7, EPHA5, MEF2C, EPHA6, CADM1, DCC, STRBP, UNC5C, UNC5D, MEIS2, PBX1, DCLK1, DAB1, CDH10, ETL4, TCF4, EPHA3	222	1097	19708	2.1849762250856144	0.34812112998434064	0.014957597404865951	0.01445239507997301
GOTERM_BP_DIRECT	GO:0007157~heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	6	2.4896265560165975	2.6162263253384354E-4	PTPRD, NLGN1, TENM3, CADM1, TENM4, NRXN1	222	51	19708	10.444091149973504	0.35197569570609744	0.014957597404865951	0.01445239507997301
GOTERM_BP_DIRECT	GO:0048791~calcium ion-regulated exocytosis of neurotransmitter	4	1.6597510373443984	2.8400196075436027E-4	RIMS2, RIMS1, SNAP25, SYT1	222	12	19708	29.59159159159159	0.3755862867764349	0.015695841697690976	0.015165704704282837
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	8	3.319502074688797	3.3611304364750534E-4	SNAP25, CNTNAP2, GRM5, DSCAM, NEGR1, CNTN1, NRG1, NAV2	222	116	19708	6.122398260329295	0.42728616428625343	0.01741485707398637	0.016826659247603237
GOTERM_BP_DIRECT	GO:0007613~memory	8	3.319502074688797	3.3611304364750534E-4	GABRB3, ATXN1, GRM7, PDE4D, NRG1, PLCB1, KALRN, CSMD1	222	116	19708	6.122398260329295	0.42728616428625343	0.01741485707398637	0.016826659247603237
GOTERM_BP_DIRECT	GO:0097120~receptor localization to synapse	4	1.6597510373443984	3.661535211880547E-4	NLGN1, DLG2, LRRC7, NRXN1	222	13	19708	27.315315315315317	0.4551221881916717	0.01839644054938772	0.017775089119492837
GOTERM_BP_DIRECT	GO:0050806~positive regulation of synaptic transmission	5	2.0746887966804977	4.3248868714895636E-4	RIMS2, RIMS1, SYT1, CLSTN2, GRIK2	222	32	19708	13.871058558558557	0.5118933488335586	0.021090183626263814	0.020377849318018473
GOTERM_BP_DIRECT	GO:2001259~positive regulation of cation channel activity	4	1.6597510373443984	5.729429531153465E-4	ANK2, ANK3, ASIC2, HCN1	222	15	19708	23.673273273273274	0.6133408219311625	0.027141126179006988	0.026224417454022434
GOTERM_BP_DIRECT	GO:0050804~modulation of synaptic transmission	7	2.904564315352697	7.039970842731171E-4	PTPRD, NLGN1, NRG3, NCAM1, GRIK2, LRRC4C, GRIA4	222	95	19708	6.541299193930773	0.6888991742895574	0.03242297682568967	0.03132787025015371
GOTERM_BP_DIRECT	GO:0006813~potassium ion transport	8	3.319502074688797	7.307769387577385E-4	KCND2, KCNH7, KCNB2, KCNMA1, KCNIP4, KCNQ5, KCNJ3, HCN1	222	132	19708	5.38028938028938	0.7024196764233811	0.0327467071475765	0.031640666375402624
GOTERM_BP_DIRECT	GO:0060079~excitatory postsynaptic potential	5	2.0746887966804977	8.423260029622259E-4	CNTNAP2, MEF2C, ATXN1, GRIK2, DGKI	222	38	19708	11.680891417733521	0.7527029491134989	0.03406284177832611	0.032912347725499655
GOTERM_BP_DIRECT	GO:0060999~positive regulation of dendritic spine development	5	2.0746887966804977	8.423260029622259E-4	NLGN1, NRG1, APOE, KALRN, SHANK1	222	38	19708	11.680891417733521	0.7527029491134989	0.03406284177832611	0.032912347725499655
GOTERM_BP_DIRECT	GO:0043113~receptor clustering	5	2.0746887966804977	8.423260029622259E-4	DLG2, LRRC7, MAGI2, GRIK2, THY1	222	38	19708	11.680891417733521	0.7527029491134989	0.03406284177832611	0.032912347725499655
GOTERM_BP_DIRECT	GO:2000463~positive regulation of excitatory postsynaptic potential	5	2.0746887966804977	8.423260029622259E-4	RIMS2, RIMS1, NLGN1, NRXN1, SHANK1	222	38	19708	11.680891417733521	0.7527029491134989	0.03406284177832611	0.032912347725499655
GOTERM_BP_DIRECT	GO:0019228~neuronal action potential	5	2.0746887966804977	9.304184064286487E-4	CNTNAP2, KCND2, KCNMA1, GRIK2, ANK3	222	39	19708	11.38138138138138	0.7863362605432408	0.03672937423473094	0.03548881635949275
GOTERM_BP_DIRECT	GO:0050808~synapse organization	6	2.4896265560165975	0.0011348244711084819	NLGN1, GRM5, PCLO, CTNND2, ANK3, ADGRL3	222	70	19708	7.60926640926641	0.8478072378762082	0.043710493555378864	0.04223414395399092
GOTERM_BP_DIRECT	GO:0035641~locomotory exploration behavior	4	1.6597510373443984	0.0011804633484435892	PRKCE, LSAMP, UBE3A, APOE	222	19	19708	18.689426268373637	0.8589109951858881	0.043710493555378864	0.04223414395399092
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	7	2.904564315352697	0.0011884728899477328	CNTNAP2, MAP2, CTNNA2, ANK3, KALRN, ACTB, DCLK1	222	105	19708	5.918318318318318	0.8607744384236338	0.043710493555378864	0.04223414395399092
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	9	3.7344398340248963	0.0012127157439972423	GABRB3, MEF2C, HSP90AB1, GRM7, MT1, GRIK2, APOE, MT3, OXR1	222	186	19708	4.295553618134263	0.8662660477283425	0.043710493555378864	0.04223414395399092
GOTERM_BP_DIRECT	GO:0030534~adult behavior	5	2.0746887966804977	0.0013480540210907802	CNTNAP2, GRM7, NRXN1, NRXN3, SHANK1	222	43	19708	10.322648229624972	0.8931769361574774	0.04755475674401093	0.045948564718881486
GOTERM_BP_DIRECT	GO:0016082~synaptic vesicle priming	4	1.6597510373443984	0.0013773541203160788	RIMS2, RIMS1, SNAP25, CADPS	222	20	19708	17.754954954954957	0.8982490661293753	0.04757610690591789	0.04596919376554913
GOTERM_BP_DIRECT	GO:2000311~regulation of AMPA receptor activity	4	1.6597510373443984	0.0015936992898537056	NLGN1, MEF2C, NRXN1, SHANK1	222	21	19708	16.90948090948091	0.9289563797397485	0.053034853078099506	0.0512435673287789
GOTERM_BP_DIRECT	GO:0001662~behavioral fear response	5	2.0746887966804977	0.0015993622761791167	BRINP1, GRM7, DBI, GRIK2, KALRN	222	45	19708	9.863863863863864	0.9296213596673871	0.053034853078099506	0.0512435673287789
GOTERM_BP_DIRECT	GO:0071805~potassium ion transmembrane transport	7	2.904564315352697	0.0018125002069314536	KCND2, KCNH7, KCNB2, KCNMA1, KCNIP4, KCNQ5, HCN1	222	114	19708	5.451082661608977	0.9506023305731299	0.05702308610216294	0.055097095256734036
GOTERM_BP_DIRECT	GO:0097114~NMDA glutamate receptor clustering	3	1.2448132780082988	0.0018228127644237852	NLGN1, NRXN1, APOE	222	6	19708	44.38738738738739	0.9514412750169005	0.05702308610216294	0.055097095256734036
GOTERM_BP_DIRECT	GO:0046959~habituation	3	1.2448132780082988	0.0018228127644237852	KALRN, DGKI, SHANK1	222	6	19708	44.38738738738739	0.9514412750169005	0.05702308610216294	0.055097095256734036
GOTERM_BP_DIRECT	GO:1901214~regulation of neuron death	4	1.6597510373443984	0.0020874068697395534	GRM7, DCC, APOE, CLU	222	23	19708	15.43909126517822	0.9687125368289056	0.06292582890960326	0.06080046918768663
GOTERM_BP_DIRECT	GO:0050773~regulation of dendrite development	4	1.6597510373443984	0.0020874068697395534	BCL11A, CSMD3, KALRN, RAPGEF4	222	23	19708	15.43909126517822	0.9687125368289056	0.06292582890960326	0.06080046918768663
GOTERM_BP_DIRECT	GO:0008306~associative learning	5	2.0746887966804977	0.002196392981534142	SNAP25, CNTNAP2, GRM7, SHANK1, NRGN	222	49	19708	9.058650487221916	0.9738949016009176	0.06388806251550187	0.06173020274417009
GOTERM_BP_DIRECT	GO:0060048~cardiac muscle contraction	5	2.0746887966804977	0.002196392981534142	RYR2, CAMK2D, SGCD, DMD, ANK2	222	49	19708	9.058650487221916	0.9738949016009176	0.06388806251550187	0.06173020274417009
GOTERM_BP_DIRECT	GO:0010765~positive regulation of sodium ion transport	4	1.6597510373443984	0.002366022639286155	FGF14, AKT3, CNTN1, ANK3	222	24	19708	14.795795795795796	0.980307425897932	0.06763561268855939	0.06535117703683484
GOTERM_BP_DIRECT	GO:0021942~radial glia guided migration of Purkinje cell	3	1.2448132780082988	0.0025330986604223237	RERE, DAB1, CTNNA2	222	7	19708	38.04633204633205	0.9850822862696279	0.07118436574542734	0.06878006871180614
GOTERM_BP_DIRECT	GO:0007165~signal transduction	26	10.78838174273859	0.002864780477525913	GABRB3, CHRM3, GABRB1, TENM3, TENM4, NRXN1, PTPRK, RASAL2, GRM5, GRM7, AKT3, PRKG1, GPR158, PDE4D, P2RY14, MAGI2, ANK2, UNC5C, ANK3, UNC5D, ADGRB3, IL1RAPL2, PLCB1, DGKI, ADGRL3, RAPGEF4	222	1228	19708	1.8795962085864366	0.9914054124573038	0.07916343386229939	0.07648963874994187
GOTERM_BP_DIRECT	GO:0045475~locomotor rhythm	4	1.6597510373443984	0.0029896979195022304	MAPK10, CNTNAP2, KCND2, KCNMA1	222	26	19708	13.657657657657658	0.9930174688427601	0.08126096968089669	0.07851632896791104
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	16	6.639004149377594	0.0030460566213647835	EPHA5, CAMK2D, EPHA6, PRKCE, MATK, NLK, KALRN, DCLK1, MAPK10, PKM, AKT3, PI4KA, CDK14, EPHA3, PRKG1, DGKI	222	595	19708	2.3872208342796575	0.9936421777766189	0.08145744964875502	0.07870617270042554
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	6	2.4896265560165975	0.003441182354350357	BCL11A, NTM, APOE, EPHA3, GFAP, RUNX1T1	222	90	19708	5.918318318318319	0.9967049031612976	0.09056318005576018	0.08750435129633764
GOTERM_BP_DIRECT	GO:0048167~regulation of synaptic plasticity	5	2.0746887966804977	0.004066984608955149	RIMS2, RIMS1, MEF2C, FGF14, CTNND2	222	58	19708	7.652997825411617	0.9988370666718654	0.10536032002574434	0.10180170849290858
GOTERM_BP_DIRECT	GO:0099054~presynapse assembly	3	1.2448132780082988	0.004278663159945071	CADM1, CNTN5, NRXN1	222	9	19708	29.591591591591595	0.9991824867252719	0.10748520483619588	0.10385482397321219
GOTERM_BP_DIRECT	GO:0061669~spontaneous neurotransmitter secretion	3	1.2448132780082988	0.004278663159945071	RIMS2, RIMS1, SYT1	222	9	19708	29.591591591591595	0.9991824867252719	0.10748520483619588	0.10385482397321219
GOTERM_BP_DIRECT	GO:0017156~calcium ion regulated exocytosis	4	1.6597510373443984	0.004960576595238722	RIMS2, SYT1, SYN2, RAPGEF4	222	31	19708	11.454809648358035	0.9997374589684256	0.12275576111799703	0.11860960754585721
GOTERM_BP_DIRECT	GO:0097105~presynaptic membrane assembly	3	1.2448132780082988	0.0053089532218837865	PTPRD, NLGN1, NRXN1	222	10	19708	26.632432432432434	0.9998530903552305	0.12944477120416645	0.12507269208026214
GOTERM_BP_DIRECT	GO:0019933~cAMP-mediated signaling	4	1.6597510373443984	0.00592311468404002	RIMS2, EPHA5, PCLO, RAPGEF4	222	33	19708	10.76057876057876	0.999947238222984	0.14232643690055582	0.13751927135988568
GOTERM_BP_DIRECT	GO:0021549~cerebellum development	5	2.0746887966804977	0.006107755452391882	GABRB3, RERE, CNTNAP2, CNTN1, CKB	222	65	19708	6.828828828828828	0.9999612240605361	0.14466655057236774	0.1397803462104542
GOTERM_BP_DIRECT	GO:0007158~neuron cell-cell adhesion	3	1.2448132780082988	0.006440992578277873	NLGN1, NRXN1, ASTN2	222	11	19708	24.211302211302215	0.9999777619618548	0.14634189936792757	0.14139910903945718
GOTERM_BP_DIRECT	GO:0010881~regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	3	1.2448132780082988	0.006440992578277873	RYR2, DMD, ANK2	222	11	19708	24.211302211302215	0.9999777619618548	0.14634189936792757	0.14139910903945718
GOTERM_BP_DIRECT	GO:0016339~calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	4	1.6597510373443984	0.006443280249613216	NLGN1, CDH20, NRXN1, CDH10	222	34	19708	10.444091149973502	0.9999778466948884	0.14634189936792757	0.14139910903945718
GOTERM_BP_DIRECT	GO:0017157~regulation of exocytosis	4	1.6597510373443984	0.007563084963445711	RIMS2, PCLO, STXBP5L, RAPGEF4	222	36	19708	9.863863863863864	0.9999965847311229	0.16945398472152687	0.1637305690735139
GOTERM_BP_DIRECT	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	4	1.6597510373443984	0.008790846996459505	CDH20, CDH10, UNC5D, ADGRL3	222	38	19708	9.344713134186819	0.9999995613949774	0.19433632426839811	0.18777249184437503
GOTERM_BP_DIRECT	GO:0045666~positive regulation of neuron differentiation	6	2.4896265560165975	0.008943875954741415	MEF2C, BRINP1, DAB1, VWC2L, TCF4, DMD	222	113	19708	4.713704855297776	0.9999996604547234	0.19511771490738505	0.18852749051968087
GOTERM_BP_DIRECT	GO:0030010~establishment of cell polarity	4	1.6597510373443984	0.009445882711734665	HSP90AB1, MAP2, EXOC4, PRICKLE2	222	39	19708	9.105105105105105	0.999999853422264	0.2022242310572992	0.19539397958612384
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	6	2.4896265560165975	0.009606288835169827	RYR2, CACNB4, ANK2, ATP2B1, GRIK2, APOE	222	115	19708	4.631727379553467	0.9999998879388511	0.2022242310572992	0.19539397958612384
GOTERM_BP_DIRECT	GO:0072659~protein localization to plasma membrane	7	2.904564315352697	0.009635533325408103	DPP10, CD81, KCNB2, KCNIP4, ANK2, ANK3, GPR158	222	161	19708	3.859772816294555	0.9999998932930486	0.2022242310572992	0.19539397958612384
GOTERM_BP_DIRECT	GO:0008277~regulation of G-protein coupled receptor protein signaling pathway	4	1.6597510373443984	0.01012867328637567	PDE4D, PLCB1, KCTD16, RGS7	222	40	19708	8.877477477477479	0.9999999532740481	0.20991675386013575	0.20282668255967276
GOTERM_BP_DIRECT	GO:0006887~exocytosis	6	2.4896265560165975	0.010662036104548241	RIMS2, RIMS1, SNAP25, EXOC4, STXBP5L, RAPGEF4	222	118	19708	4.513971598717362	0.9999999808807666	0.21824266495482697	0.21087138073439857
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	6	2.4896265560165975	0.011030890670056763	PTPRT, EPHA5, EPHA6, NRG1, SAMD12, EPHA3	222	119	19708	4.476039064274358	0.999999989697074	0.22303922842626966	0.2155059372369626
GOTERM_BP_DIRECT	GO:0002027~regulation of heart rate	4	1.6597510373443984	0.011578361164982917	RYR2, PDE4D, DMD, ANK2	222	42	19708	8.454740454740454	0.9999999958862162	0.23128822664508042	0.22347632031689918
GOTERM_BP_DIRECT	GO:0050771~negative regulation of axonogenesis	3	1.2448132780082988	0.011939434767607735	DAB1, MBP, THY1	222	15	19708	17.754954954954957	0.999999997755327	0.23288920993757206	0.2250232293847952
GOTERM_BP_DIRECT	GO:0021794~thalamus development	3	1.2448132780082988	0.011939434767607735	CNTNAP2, UQCRQ, NCAM1	222	15	19708	17.754954954954957	0.999999997755327	0.23288920993757206	0.2250232293847952
GOTERM_BP_DIRECT	GO:0007528~neuromuscular junction development	4	1.6597510373443984	0.012345634201174023	CACNB4, ANK3, KALRN, PDZRN3	222	43	19708	8.258118583699979	0.9999999988648067	0.23801234308775035	0.2299733254683812
GOTERM_BP_DIRECT	GO:0048812~neuron projection morphogenesis	5	2.0746887966804977	0.012534526697417963	KIRREL3, CNTNAP2, DMD, CLU, DCLK1	222	80	19708	5.548423423423424	0.9999999991733104	0.23887638234849404	0.2308081812559032
GOTERM_BP_DIRECT	GO:0099645~neurotransmitter receptor localization to postsynaptic specialization membrane	3	1.2448132780082988	0.013545161686613688	DLG2, KALRN, GPHN	222	16	19708	16.64527027027027	0.9999999998486405	0.24953197862672769	0.24110387802172364
GOTERM_BP_DIRECT	GO:0071294~cellular response to zinc ion	3	1.2448132780082988	0.013545161686613688	GABRB3, MT1, MT3	222	16	19708	16.64527027027027	0.9999999998486405	0.24953197862672769	0.24110387802172364
GOTERM_BP_DIRECT	GO:0045793~positive regulation of cell size	3	1.2448132780082988	0.013545161686613688	HSP90AB1, AKT3, PRR16	222	16	19708	16.64527027027027	0.9999999998486405	0.24953197862672769	0.24110387802172364
GOTERM_BP_DIRECT	GO:0042220~response to cocaine	4	1.6597510373443984	0.014819059365016924	HSP90AB1, UBE3A, NCAM1, ADGRL3	222	46	19708	7.71954563258911	0.9999999999822364	0.27000000469448415	0.26088058354678145
GOTERM_BP_DIRECT	GO:0007628~adult walking behavior	4	1.6597510373443984	0.01570116440407647	CACNB4, DAB1, KCNMA1, OXR1	222	47	19708	7.5552999808318955	0.9999999999959773	0.2829622889343346	0.2734050584275055
GOTERM_BP_DIRECT	GO:0043087~regulation of GTPase activity	5	2.0746887966804977	0.015983583262370284	EPHA5, RASAL2, PRKG1, DGKI, EPHA3	222	86	19708	5.161324114812486	0.9999999999975003	0.28495463493559064	0.27533011168083005
GOTERM_BP_DIRECT	GO:0048813~dendrite morphogenesis	4	1.6597510373443984	0.01661225868329219	RERE, DSCAM, CTNNA2, DCLK1	222	48	19708	7.397897897897898	0.9999999999991336	0.29089283946983424	0.2810677495963055
GOTERM_BP_DIRECT	GO:0010880~regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	3	1.2448132780082988	0.017018459245219494	CAMK2D, PDE4D, DMD	222	18	19708	14.795795795795797	0.9999999999995632	0.29089283946983424	0.2810677495963055
GOTERM_BP_DIRECT	GO:0046549~retinal cone cell development	3	1.2448132780082988	0.017018459245219494	THRB, THY1, HCN1	222	18	19708	14.795795795795797	0.9999999999995632	0.29089283946983424	0.2810677495963055
GOTERM_BP_DIRECT	GO:2000310~regulation of NMDA receptor activity	3	1.2448132780082988	0.017018459245219494	NLGN1, MEF2C, NRXN1	222	18	19708	14.795795795795797	0.9999999999995632	0.29089283946983424	0.2810677495963055
GOTERM_BP_DIRECT	GO:0048488~synaptic vesicle endocytosis	4	1.6597510373443984	0.01755242383644627	NLGN1, SYT1, DENND1A, ACTB	222	49	19708	7.246920389777532	0.9999999999998226	0.29395877495785777	0.28403013117158515
GOTERM_BP_DIRECT	GO:0045184~establishment of protein localization	4	1.6597510373443984	0.01755242383644627	NLGN1, NRXN1, ANK3, GPHN	222	49	19708	7.246920389777532	0.9999999999998226	0.29395877495785777	0.28403013117158515
GOTERM_BP_DIRECT	GO:0030336~negative regulation of cell migration	6	2.4896265560165975	0.018689701064444855	PTPRT, TMEFF2, NAV3, MAGI2, PTPRK, THY1	222	136	19708	3.916534181240064	0.999999999999974	0.30987524364849567	0.2994090110524066
